DATE,HOUSE #,STREET,ADDRESS,CITY,STATE,OVER FLOW,NOT OUT,NOT AT CURB,DETAILS,,
5/8/2018,6916,SHERWOOD DR,6916 SHERWOOD DR,Knoxville,TN,x,,,carpet not cut or tied ,,
5/8/2018,7030,CHERRY GROVE DR,7030 CHERRY GROVE DR,Knoxville,TN,x,,,,,
5/8/2018,7132,HICKORY HILLS DR ,7132 HICKORY HILLS DR ,Knoxville,TN,,x,,,,
5/8/2018,7305,WILLETTE CT,7305 WILLETTE CT,Knoxville,TN,,x,,,,
5/8/2018,7412,AMBERWOOD DR,7412 AMBERWOOD DR,Knoxville,TN,,x,,,,
5/8/2018,7608,HARRISBURG CT,7608 HARRISBURG CT,Knoxville,TN,,x,,,,
5/8/2018,7800,CORTELAND DR,7800 CORTELAND DR,Knoxville,TN,,x,,,,
5/8/2018,7917,CHESTERFIELD DR,7917 CHESTERFIELD DR,Knoxville,TN,,X,,,,
5/8/2018,8113,BENNINGTON DR,8113 BENNINGTON DR,Knoxville,TN,,x,,,,
5/8/2018,8510,CORTELAND DR,8510 CORTELAND DR,Knoxville,TN,,x,,,,
5/8/2018,5839 #5,METROPOLITAN WAY,5839 #5 METROPOLITAN WAY,Knoxville,TN,,x,,,,
5/9/2018,105,CARON DR,105 CARON DR,Knoxville,TN,,x,,,,
5/9/2018,117,CHAMBERLAIN BLVD,117 CHAMBERLAIN BLVD,Knoxville,TN,,x,,,,
5/9/2018,135,HAYWOOD AVE,135 HAYWOOD AVE,Knoxville,TN,,X,,,,
5/9/2018,203,E OAK HILL AVE,203 E OAK HILL AVE,Knoxville,TN,x,,,,,
5/9/2018,210,VANOSDALE RD,210 VANOSDALE RD,Knoxville,TN,,x,,,,
5/9/2018,220,CARTA RD,220 CARTA RD,Knoxville,TN,,x,,,,
5/9/2018,233,KERN PL,233 KERN PL,Knoxville,TN,x,,,toilet (remodel material),,
5/9/2018,303,LYNNWOOD DR,303 LYNNWOOD DR,Knoxville,TN,x,,,,,
5/9/2018,311,LAKEWOOD DR,311 LAKEWOOD DR,Knoxville,TN,,x,,,,
5/9/2018,322,PETTWAY AVE,322 PETTWAY AVE,Knoxville,TN,,x,,,,
5/9/2018,402,BARCLAY DR,402 BARCLAY DR,Knoxville,TN,,x,,,,
5/9/2018,413,N FOREST PARK BLVD,413 N FOREST PARK BLVD,Knoxville,TN,x,,,,,
5/9/2018,427,E OAK HILL AVE,427 E OAK HILL AVE,Knoxville,TN,,x,,,,
5/9/2018,500,GLEN IVES WAY,500 GLEN IVES WAY,Knoxville,TN,,x,,,,
5/9/2018,511,E CHURCHWELL AVE,511 E CHURCHWELL AVE,Knoxville,TN,,,,,,
5/9/2018,528,E MOODY AVE,528 E MOODY AVE,Knoxville,TN,,x,,,,
5/9/2018,606,AVENUE A,606 AVENUE A,Knoxville,TN,x,,,,,
5/9/2018,621,LUTTRELL ST,621 LUTTRELL ST,Knoxville,TN,,X,,NOT AT THE CURB,,
5/9/2018,705,CHAMBERLAIN MANOR WAY,705 CHAMBERLAIN MANOR WAY,Knoxville,TN,,X,,,,
5/9/2018,716,GLENOAKS DR,716 GLENOAKS DR,Knoxville,TN,,x,,,,
5/9/2018,731,MAYNARD AVE,731 MAYNARD AVE,Knoxville,TN,x,,,,,
5/9/2018,804,KEMPTON RD,804 KEMPTON RD,Knoxville,TN,,x,,,,
5/9/2018,817,KEMPTON RD,817 KEMPTON RD,Knoxville,TN,x,,,,,
5/9/2018,901,BELLEAIRE AVE,901 BELLEAIRE AVE,Knoxville,TN,,,,,,
5/9/2018,916,LUTTRELL ST,916 LUTTRELL ST,Knoxville,TN,,x,,,,
5/9/2018,938,E MOODY AVE,938 E MOODY AVE,Knoxville,TN,,x,,,,
5/9/2018,1008,MCGHEE AVE,1008 MCGHEE AVE,Knoxville,TN,,x,,,,
5/9/2018,1022,REE WAY,1022 REE WAY,Knoxville,TN,,,,,,
5/9/2018,1101,ALLEN DR,1101 ALLEN DR,Knoxville,TN,x,,,,,
5/9/2018,1112,HEATHERFIELD LN,1112 HEATHERFIELD LN,Knoxville,TN,,x,,,,
5/9/2018,1125,NOKOMIS RD,1125 NOKOMIS RD,Knoxville,TN,,x,,,,
5/9/2018,1204,LAUREL AVE,1204 LAUREL AVE,Knoxville,TN,x,,,,,
5/9/2018,1219,FERD HICKEY RD,1219 FERD HICKEY RD,Knoxville,TN,,x,,,,
5/9/2018,1301,DARTMOUTH RD ,1301 DARTMOUTH RD ,Knoxville,TN,,x,,,,
5/9/2018,1315,CHEROKEE BLVD,1315 CHEROKEE BLVD,Knoxville,TN,,x,,,,
5/9/2018,1341,FIELDWOOD DR,1341 FIELDWOOD DR,Knoxville,TN,,x,,,,
5/9/2018,1414,FOURTH AVE,1414 FOURTH AVE,Knoxville,TN,,,,2 city toters ,,
5/9/2018,1458,FRANCIS STATION DR,1458 FRANCIS STATION DR,Knoxville,TN,x ,,,,,
5/9/2018,1518,EMORILAND BLVD,1518 EMORILAND BLVD,Knoxville,TN,x ,,,,,
5/9/2018,1601,SHILOH DR,1601 SHILOH DR,Knoxville,TN,,,,trash on ground ,,
5/9/2018,1619,E GLENWOOD AVE,1619 E GLENWOOD AVE,Knoxville,TN,,x,,,,
5/9/2018,1700,HOWARD DR,1700 HOWARD DR,Knoxville,TN,,,x ,,,
5/9/2018,1712,E GLENWOOD AVE,1712 E GLENWOOD AVE,Knoxville,TN,,,,mattress ,,
5/9/2018,1727,FRANK WATT RD,1727 FRANK WATT RD,Knoxville,TN,,x,,,,
5/9/2018,1809,AMHERST RD,1809 AMHERST RD,Knoxville,TN,,x,,,,
5/9/2018,1894,EXPLORER LN,1894 EXPLORER LN,Knoxville,TN,,x,,,,
5/9/2018,1916,CECIL AVE,1916 CECIL AVE,Knoxville,TN,x,,,trash on ground ,,
5/9/2018,1940,NORTH HILLS BLVD,1940 NORTH HILLS BLVD,Knoxville,TN,,x,,,,
5/9/2018,2010,ISLAND HOME AVE,2010 ISLAND HOME AVE,Knoxville,TN,,x,,2 city toter ,,
5/9/2018,2026,MERCHANT DR,2026 MERCHANT DR,Knoxville,TN,,x,,,,
5/9/2018,2105,MISSISSIPPI AVE,2105 MISSISSIPPI AVE,Knoxville,TN,,x ,,,,
5/9/2018,2120,BEREA AVE,2120 BEREA AVE,Knoxville,TN,x,,,2 city can ,,
5/9/2018,2203,SANFORD PL,2203 SANFORD PL,Knoxville,TN,,x,,,,
5/9/2018,2219,KNOLLCREST LN,2219 KNOLLCREST LN,Knoxville,TN,x ,,,,,
5/9/2018,2300,HONEY GROVE LN,2300 HONEY GROVE LN,Knoxville,TN,,x,,,,
5/9/2018,2311,EDGEWOOD AVE,2311 EDGEWOOD AVE,Knoxville,TN,x ,,,,,
5/9/2018,2326,NORTH PARK BLVD,2326 NORTH PARK BLVD,Knoxville,TN,,x,,,,
5/9/2018,2408,BROWN AVE,2408 BROWN AVE,Knoxville,TN,,x,,,,
5/9/2018,2428,PINEY GROVE CHURCH RD,2428 PINEY GROVE CHURCH RD,Knoxville,TN,,x,,,,
5/9/2018,2504,SOUTH HAVEN RD,2504 SOUTH HAVEN RD,Knoxville,TN,,x,,,,
5/9/2018,2526,BELMONT HEIGHTS AVE,2526 BELMONT HEIGHTS AVE,Knoxville,TN,,x,,,,
5/9/2018,2608,E FIFTH AVE,2608 E FIFTH AVE,Knoxville,TN,,x,,,,
5/9/2018,2645,LAY AVE,2645 LAY AVE,Knoxville,TN,x,,,2 city toters ,,
5/9/2018,2723,KEYSTONE AVE,2723 KEYSTONE AVE,Knoxville,TN,,x,,,,
5/9/2018,2814,AVONDALE AVE,2814 AVONDALE AVE,Knoxville,TN,,,x,blocked by red car ,,
5/9/2018,2900,CONNER DR,2900 CONNER DR,Knoxville,TN,,x ,,,,
5/9/2018,2917,TECOMA DR,2917 TECOMA DR,Knoxville,TN,x,,,,,
5/9/2018,3005,CONNER DR,3005 CONNER DR,Knoxville,TN,,x ,,,,
5/9/2018,3041,FOUNTAIN PARK BLVD,3041 FOUNTAIN PARK BLVD,Knoxville,TN,,x,,,,
5/9/2018,3110,KINGSMORE DR,3110 KINGSMORE DR,Knoxville,TN,x,,,bags and losse items ,,
5/9/2018,3126,BROWNING AVE,3126 BROWNING AVE,Knoxville,TN,x,,,tv,,
5/9/2018,3209,SUNSET AVE,3209 SUNSET AVE,Knoxville,TN,,x ,,,,
5/9/2018,3239,DEWINE RD,3239 DEWINE RD,Knoxville,TN,,,,needs new toter ,,
5/9/2018,3320,WIMPOLE AVE,3320 WIMPOLE AVE,Knoxville,TN,x ,,,personal can ,,
5/9/2018,3405,ISLAND BAY WAY ,3405 ISLAND BAY WAY ,Knoxville,TN,,x,,,,
5/9/2018,3433,MILLER CREEK RD,3433 MILLER CREEK RD,Knoxville,TN,,x,,,,
5/9/2018,3522,TALAHI DR,3522 TALAHI DR,Knoxville,TN,,,,washer in ditch,,
5/9/2018,3620,VANDEVENTER AVE,3620 VANDEVENTER AVE,Knoxville,TN,,x,,whole rd not out ,,
5/9/2018,3721,OAKLAND DR,3721 OAKLAND DR,Knoxville,TN,,x,,,,
5/9/2018,3817,LONGWOOD DR,3817 LONGWOOD DR,Knoxville,TN,,x,,,,
5/9/2018,3907,PLEASANT RIDGE RD,3907 PLEASANT RIDGE RD,Knoxville,TN,,x,,,,
5/9/2018,3947,BROWNAIRE LN,3947 BROWNAIRE LN,Knoxville,TN,,x ,,,,
5/9/2018,4030,KINGSTON PIKE,4030 KINGSTON PIKE,Knoxville,TN,x ,,,ex bags ,,
5/9/2018,4113,FULTON DR,4113 FULTON DR,Knoxville,TN,,x,,,,
5/9/2018,4201,MCCAMPBELL LN,4201 MCCAMPBELL LN,Knoxville,TN,,x ,,,,
5/9/2018,4216,DEER RUN DR,4216 DEER RUN DR,Knoxville,TN,,,x,,,
5/9/2018,105,ADAIR DR,105 ADAIR DR,Knoxville,TN,,x ,,,,
5/9/2018,4316,LANDON DR,4316 LANDON DR,Knoxville,TN,,x,,,,
5/9/2018,4403,CHEYENNE DR,4403 CHEYENNE DR,Knoxville,TN,,x,,,,
5/9/2018,4419,HOLSTON HILLS RD,4419 HOLSTON HILLS RD,Knoxville,TN,,x,,,,
5/9/2018,4510,N WAHLI DR,4510 N WAHLI DR,Knoxville,TN,x,,,mattress ,,
5/9/2018,4606,FLORENCE RD,4606 FLORENCE RD,Knoxville,TN,,,,needs a wheel ,,
5/9/2018,4700,ELMVIEW DR,4700 ELMVIEW DR,Knoxville,TN,,x,,,,
5/9/2018,4733,ROHAR RD,4733 ROHAR RD,Knoxville,TN,x ,,,,,
5/9/2018,4821,BEVERLY RD,4821 BEVERLY RD,Knoxville,TN,,x,,,,
5/9/2018,4915,OAKVIEW RD,4915 OAKVIEW RD,Knoxville,TN,,x,,,,
5/9/2018,5008,HOLSTON DR,5008 HOLSTON DR,Knoxville,TN,,x,,,,
5/9/2018,5101,CUMBERLAND WOOD DR,5101 CUMBERLAND WOOD DR,Knoxville,TN,,x,,,,
5/9/2018,5157,RENDAVA LN,5157 RENDAVA LN,Knoxville,TN,,x,,,,
5/9/2018,5221,CLAIRIDGE RD,5221 CLAIRIDGE RD,Knoxville,TN,,x,,,,
5/9/2018,5309,KOHLMIER RD,5309 KOHLMIER RD,Knoxville,TN,,x,,,,
5/9/2018,5402,HOLSTON DR,5402 HOLSTON DR,Knoxville,TN,x,,,got bulky limit ,,
5/9/2018,5420,CRESTWOOD DR,5420 CRESTWOOD DR,Knoxville,TN,,x,,,,
5/9/2018,5505,CEDAR HEIGHTS RD,5505 CEDAR HEIGHTS RD,Knoxville,TN,x,,,got 5 bulky items,,
5/9/2018,5544,BEVERLY SQUARE WAY,5544 BEVERLY SQUARE WAY,Knoxville,TN,,x,,,,
5/9/2018,5614,PINELLAS DR,5614 PINELLAS DR,Knoxville,TN,,x,,,,
5/9/2018,5704,HAYNES STERCHI RD,5704 HAYNES STERCHI RD,Knoxville,TN,,x,,,,
5/9/2018,5720,FALL CREEK LN,5720 FALL CREEK LN,Knoxville,TN,,x,,,,
5/9/2018,5812,PINE NEEDLE LN,5812 PINE NEEDLE LN,Knoxville,TN,,,,,,
5/9/2018,5903,CHALMERS DR,5903 CHALMERS DR,Knoxville,TN,,,,needs wheel ,,
5/9/2018,5923,NOTTINGHAM RD,5923 NOTTINGHAM RD,Knoxville,TN,,x,,,,
5/9/2018,6006,CHALMERS DR,6006 CHALMERS DR,Knoxville,TN,,x,,,,
5/9/2018,6048,TENNYSON DR,6048 TENNYSON DR,Knoxville,TN,,x,,,,
5/9/2018,6201,CRESWELL DR,6201 CRESWELL DR,Knoxville,TN,,x,,,,
5/9/2018,6400,RIDGE RUN DR,6400 RIDGE RUN DR,Knoxville,TN,x,,,,,
5/9/2018,6604,ROCKBRIDGE LN,6604 ROCKBRIDGE LN,Knoxville,TN,x,,,,,
5/9/2018,6721,CREEKHEAD DR,6721 CREEKHEAD DR,Knoxville,TN,,x,,,,
5/9/2018,6916,STONE MILL DR,6916 STONE MILL DR,Knoxville,TN,,x,,,,
5/9/2018,7030,LAWFORD RD,7030 LAWFORD RD,Knoxville,TN,x,,,,,
5/9/2018,7132,LAWFORD RD,7132 LAWFORD RD,Knoxville,TN,,x,,,,
5/9/2018,7305,BELLINGHAM DR,7305 BELLINGHAM DR,Knoxville,TN,,x,,,,
5/9/2018,7412,BENNINGTON DR,7412 BENNINGTON DR,Knoxville,TN,,x,,,,
5/9/2018,7608,LUSCOMBE DR,7608 LUSCOMBE DR,Knoxville,TN,,x,,,,
5/9/2018,7800,ELLISVILLE LN,7800 ELLISVILLE LN,Knoxville,TN,,X,,,,
5/9/2018,7917,GLEASON DR ,7917 GLEASON DR ,Knoxville,TN,,X,,,,
5/9/2018,8113,CORTELAND DR,8113 CORTELAND DR,Knoxville,TN,,,,toter full of construction material,,
5/9/2018,8512,REAGAN WOODS LN,8512 REAGAN WOODS LN,Knoxville,TN,,x,,,,
5/9/2018,601 W ,WALKER ST ,601 W  WALKER ST ,Knoxville,TN,,x,,,,
5/10/2018,105,CHARLENE LN,105 CHARLENE LN,Knoxville,TN,,x,,,,
5/10/2018,117,CHARLENE LN,117 CHARLENE LN,Knoxville,TN,,x,,,,
5/10/2018,135,JENNINGS AVE,135 JENNINGS AVE,Knoxville,TN,,X,,,,
5/10/2018,203,GLASS LN,203 GLASS LN,Knoxville,TN,x,,,,,
5/10/2018,210,W EMERALD AVE,210 W EMERALD AVE,Knoxville,TN,,x,,,,
5/10/2018,220,CHERRY ST,220 CHERRY ST,Knoxville,TN,x,,,,,
5/10/2018,233,STRATFORD RD,233 STRATFORD RD,Knoxville,TN,x,,,,,
5/10/2018,303,MAYFLOWER DR,303 MAYFLOWER DR,Knoxville,TN,x,,,,,
5/10/2018,311,LINDY DR,311 LINDY DR,Knoxville,TN,,x,,Building Mat carpet untied need to be cut up,,
5/10/2018,322,S ELMWOOD ST,322 S ELMWOOD ST,Knoxville,TN,,x,,,,
5/10/2018,402,BURNS RD,402 BURNS RD,Knoxville,TN,,x,,,,
5/10/2018,413,NASH RD,413 NASH RD,Knoxville,TN,x,,,,,
5/10/2018,427,E OLDHAM AVE,427 E OLDHAM AVE,Knoxville,TN,,x,,,,
5/10/2018,500,HAYWORTH DR,500 HAYWORTH DR,Knoxville,TN,,x,,,,
5/10/2018,511,E OAK HILL AVE,511 E OAK HILL AVE,Knoxville,TN,,x,,blocked by cars,,
5/10/2018,528,KENDALL RD,528 KENDALL RD,Knoxville,TN,x,,,,,
5/10/2018,606,BUSBEE RD,606 BUSBEE RD,Knoxville,TN,x,,,,,
5/10/2018,621,MILLIGAN ST,621 MILLIGAN ST,Knoxville,TN,,X,,NOT AT THE CURB,,
5/10/2018,705,E CALDWELL AVE,705 E CALDWELL AVE,Knoxville,TN,,X,,,,
5/10/2018,716,GREENMEADOWS DR,716 GREENMEADOWS DR,Knoxville,TN,,x,,,,
5/10/2018,731,METLER DR,731 METLER DR,Knoxville,TN,x,,,,,
5/10/2018,804,KESTERSON RD,804 KESTERSON RD,Knoxville,TN,x,,,,,
5/10/2018,817,NINETEENTH ST,817 NINETEENTH ST,Knoxville,TN,x,,,,,
5/10/2018,901,CARRINGTON RD,901 CARRINGTON RD,Knoxville,TN,x,,,,,
5/10/2018,916,MARLBORO RD,916 MARLBORO RD,Knoxville,TN,x,,,,,
5/10/2018,938,MAYNARD AVE ,938 MAYNARD AVE ,Knoxville,TN,,x,,,,
5/10/2018,1008,MORRELL RD,1008 MORRELL RD,Knoxville,TN,x,,,,,
5/10/2018,1022,E CHURCHWELL AVE,1022 E CHURCHWELL AVE,Knoxville,TN,,x,,,,
5/10/2018,1101,APRIL DR,1101 APRIL DR,Knoxville,TN,,,,2couches matt and chair,,
5/10/2018,1112,HENRIETTA DR,1112 HENRIETTA DR,Knoxville,TN,x,,,move out,,
5/10/2018,1125,PARK HILL CIR,1125 PARK HILL CIR,Knoxville,TN,x,,,,,
5/10/2018,1204,MORRELL RD,1204 MORRELL RD,Knoxville,TN,x,,,,,
5/10/2018,1219,HIGHLAND DR,1219 HIGHLAND DR,Knoxville,TN,,x,,,,
5/10/2018,1301,FAIRFAX AVE,1301 FAIRFAX AVE,Knoxville,TN,,x,,,,
5/10/2018,1315,CRAIG RD,1315 CRAIG RD,Knoxville,TN,,x,,,,
5/10/2018,1341,FRANCIS RD,1341 FRANCIS RD,Knoxville,TN,,x,,,,
5/10/2018,1414,GRAINER AVE ,1414 GRAINER AVE ,Knoxville,TN,,x,,,,
5/10/2018,1458,FRANCIS STATION DR,1458 FRANCIS STATION DR,Knoxville,TN,,x,,,,
5/10/2018,1518,EXETER AVE,1518 EXETER AVE,Knoxville,TN,x ,,,,,
5/10/2018,1601,STARMONT TRL,1601 STARMONT TRL,Knoxville,TN,,x,,,,
5/10/2018,1619,FAIR DR,1619 FAIR DR,Knoxville,TN,,x,,,,
5/10/2018,1700,JEFFERSON AVE,1700 JEFFERSON AVE,Knoxville,TN,,,x ,,,
5/10/2018,1712,East Glenwood Ave,1712 East Glenwood Ave,Knoxville,TN,x,,,,,
5/10/2018,1727,LORAINE ST ,1727 LORAINE ST ,Knoxville,TN,,x,,,,
5/10/2018,1809,EIGHTH AVE,1809 EIGHTH AVE,Knoxville,TN,,x,,,,
5/10/2018,1894,EXPLORER LN,1894 EXPLORER LN,Knoxville,TN,,x,,,,
5/10/2018,1916,CEDAR LN,1916 CEDAR LN,Knoxville,TN,x,,,trash on ground ,,
5/10/2018,1940,OLD CALLAHAN DR,1940 OLD CALLAHAN DR,Knoxville,TN,x ,,,trash on ground ,,
5/10/2018,2010,MAPLE DR ,2010 MAPLE DR ,Knoxville,TN,,x ,,,,
5/10/2018,2026,MILLARD BEETS RD W,2026 MILLARD BEETS RD W,Knoxville,TN,,x,,,,
5/10/2018,2105,MOHAWK AVE,2105 MOHAWK AVE,Knoxville,TN,x,,,,,
5/10/2018,2120,CITRUS ST,2120 CITRUS ST,Knoxville,TN,,x ,,,,
5/10/2018,2203,ASTER RD,2203 ASTER RD,Knoxville,TN,X ,,,,,
5/10/2018,2219,LAUREL AVE,2219 LAUREL AVE,Knoxville,TN,,x ,,,,
5/10/2018,2300,ISLAND HOME AVE,2300 ISLAND HOME AVE,Knoxville,TN,x,,,,,
5/10/2018,2311,FENWOOD DR ,2311 FENWOOD DR ,Knoxville,TN,,x ,,,,
5/10/2018,2327,ADAIR AVE,2327 ADAIR AVE,Knoxville,TN,,x,,,,
5/10/2018,2408,E GLENWOOD AVE,2408 E GLENWOOD AVE,Knoxville,TN,,x,,,,
5/10/2018,2428,TORI RD,2428 TORI RD,Knoxville,TN,,x,,,,
5/10/2018,2504,SOUTH HAVEN RD,2504 SOUTH HAVEN RD,Knoxville,TN,,x,,,,
5/10/2018,2526,E FIFTH AVE,2526 E FIFTH AVE,Knoxville,TN,,x,,,,
5/10/2018,2608,HAWK CREST LN,2608 HAWK CREST LN,Knoxville,TN,x,,,big dog house ,,
5/10/2018,2646,JEFFERSON AVE,2646 JEFFERSON AVE,Knoxville,TN,,x ,,only personal can ,,
5/10/2018,2724,ARBOR PL,2724 ARBOR PL,Knoxville,TN,,x,,,,
5/10/2018,2814,BORIGHT DR,2814 BORIGHT DR,Knoxville,TN,,x ,,,,
5/10/2018,2900,E 5TH AVE,2900 E 5TH AVE,Knoxville,TN,,x ,,,,
5/10/2018,2917,WOODMONT RD,2917 WOODMONT RD,Knoxville,TN,,x,,,,
5/10/2018,3005,CONNIE RD,3005 CONNIE RD,Knoxville,TN,,,,alley needs triming ,,
5/10/2018,3041,GIBBS DR,3041 GIBBS DR,Knoxville,TN,,x,,,,
5/10/2018,3110,MCMURRAY ST,3110 MCMURRAY ST,Knoxville,TN,x,,,bags ,,
5/10/2018,3126,DERIEUX DR,3126 DERIEUX DR,Knoxville,TN,,x ,,,,
5/10/2018,3209,WALNOAKS RD,3209 WALNOAKS RD,Knoxville,TN,,x ,,,,
5/10/2018,3239,DEWINE RD,3239 DEWINE RD,Knoxville,TN,,x,,,,
5/10/2018,3320,BARTON ST,3320 BARTON ST,Knoxville,TN,,x,,,,
5/10/2018,3405,JUDSON LN,3405 JUDSON LN,Knoxville,TN,,x,,,,
5/10/2018,3433,PEACHWOOD RD,3433 PEACHWOOD RD,Knoxville,TN,,x,,,,
5/10/2018,3522,WHITTLE SPRINGS RD,3522 WHITTLE SPRINGS RD,Knoxville,TN,,x,,,,
5/10/2018,3620,ALPINE DR,3620 ALPINE DR,Knoxville,TN,,x ,,,,
5/10/2018,3721,ORANGEWOOD RD,3721 ORANGEWOOD RD,Knoxville,TN,,,,can full of carpet and insulation,,
5/10/2018,3817,MAUPIN DR,3817 MAUPIN DR,Knoxville,TN,,x,,,,
5/10/2018,3907,PROBUS RD,3907 PROBUS RD,Knoxville,TN,,x,,,,
5/10/2018,3948,PORTER AVE,3948 PORTER AVE,Knoxville,TN,x ,,,A&B,,
5/10/2018,4031,ALTA VISTA WAY,4031 ALTA VISTA WAY,Knoxville,TN,x ,,,couch ,,
5/10/2018,4113,MONTSERRAT LN,4113 MONTSERRAT LN,Knoxville,TN,,x,,,,
5/10/2018,4201,MOCKINGBIRD DR,4201 MOCKINGBIRD DR,Knoxville,TN,,x,,,,
5/10/2018,4216,DRIFTING DR,4216 DRIFTING DR,Knoxville,TN,,,x,comcast blocking driveway,,
5/10/2018,105,BONA RD,105 BONA RD,Knoxville,TN,,x ,,,,
5/10/2018,4316,LARIGO DR,4316 LARIGO DR,Knoxville,TN,,x,,,,
5/10/2018,4403,CYPRESS LN,4403 CYPRESS LN,Knoxville,TN,,x,,,,
5/10/2018,4419,MCCAMPBELL LN,4419 MCCAMPBELL LN,Knoxville,TN,,x,,,,
5/10/2018,4510,ORIOLE DR,4510 ORIOLE DR,Knoxville,TN,x,,,got bulky limit ,,
5/10/2018,4606,MEADOW CT,4606 MEADOW CT,Knoxville,TN,,x,,,,
5/10/2018,4700,GREEN MEADOW LN,4700 GREEN MEADOW LN,Knoxville,TN,,,x,blocked suv,,
5/10/2018,4733,SANTALA DR,4733 SANTALA DR,Knoxville,TN,x ,,,ex personal can ,,
5/10/2018,4821,MINGLEWOOD RD,4821 MINGLEWOOD RD,Knoxville,TN,,x,,,,
5/10/2018,4915,ROWAN RD,4915 ROWAN RD,Knoxville,TN,,x,,,,
5/10/2018,5008,KNOXWOOD DR,5008 KNOXWOOD DR,Knoxville,TN,,x,,,,
5/10/2018,5101,FLEETWOOD CIR,5101 FLEETWOOD CIR,Knoxville,TN,,x,,,,
5/10/2018,5158,GARDEN MEADOW DR,5158 GARDEN MEADOW DR,Knoxville,TN,,x,,,,
5/10/2018,5221,CRESTWOOD DR,5221 CRESTWOOD DR,Knoxville,TN,,x,,,,
5/10/2018,5309,LANCE DR,5309 LANCE DR,Knoxville,TN,,x,,,,
5/10/2018,5403,CRESTWOOD RD,5403 CRESTWOOD RD,Knoxville,TN,x,,,construction material ,,
5/10/2018,5420,DOGWOOD RD,5420 DOGWOOD RD,Knoxville,TN,,x,,,,
5/10/2018,5505,CLIFFWOOD RD,5505 CLIFFWOOD RD,Knoxville,TN,,x,,,,
5/10/2018,5544,CROOKED PINE LN,5544 CROOKED PINE LN,Knoxville,TN,,x,,,,
5/10/2018,5614,SCENIC RIDGE RD,5614 SCENIC RIDGE RD,Knoxville,TN,,x,,,,
5/10/2018,5704,KENTWOOD RD,5704 KENTWOOD RD,Knoxville,TN,,x,,,,
5/10/2018,5720,KENTWOOD RD,5720 KENTWOOD RD,Knoxville,TN,x,,,extra cash,,
5/10/2018,5812,SAN CRISTEBAL LN,5812 SAN CRISTEBAL LN,Knoxville,TN,,,x,,,
5/10/2018,5903,MAGAZINE RD,5903 MAGAZINE RD,Knoxville,TN,,x,,,,
5/10/2018,5923,SLATER MILL LN,5923 SLATER MILL LN,Knoxville,TN,,x,,,,
5/10/2018,6006,FREEMAN LN,6006 FREEMAN LN,Knoxville,TN,,x,,,,
5/10/2018,6048,WARRENPARK LN,6048 WARRENPARK LN,Knoxville,TN,,x,,,,
5/10/2018,6201,ELLESMERE DR,6201 ELLESMERE DR,Knoxville,TN,x,,,extra city toter,,
5/10/2018,6400,SHETLAND DR,6400 SHETLAND DR,Knoxville,TN,x,,,,,
5/10/2018,6604,SHERWOOD DR,6604 SHERWOOD DR,Knoxville,TN,,x,,,,
5/10/2018,6721,DEANE HILL DR,6721 DEANE HILL DR,Knoxville,TN,,x,,,,
5/10/2018,6916,CRESTHILL DR,6916 CRESTHILL DR,Knoxville,TN,,x,,,,
5/10/2018,7030,STOCKTON DR,7030 STOCKTON DR,Knoxville,TN,,x,,,,
5/10/2018,7132,SIR ARTHUR WAY,7132 SIR ARTHUR WAY,Knoxville,TN,,x,,,,
5/10/2018,7305,KENTFIELD DR,7305 KENTFIELD DR,Knoxville,TN,,x,,,,
5/10/2018,7412,LAWFORD RD,7412 LAWFORD RD,Knoxville,TN,,x,,,,
5/10/2018,7609,ALKI LN,7609 ALKI LN,Knoxville,TN,,x,,,,
5/10/2018,7800,LUSCOMBE DR ,7800 LUSCOMBE DR ,Knoxville,TN,,X,,,,
5/10/2018,7917,HAYDEN DR,7917 HAYDEN DR,Knoxville,TN,,X,,,,
5/10/2018,8113,KINGSDALE DR,8113 KINGSDALE DR,Knoxville,TN,,x,,,,
5/10/2018,8516,CORTELAND DR,8516 CORTELAND DR,Knoxville,TN,,x,,,,
5/10/2018,606 A,GILL AVE,606 A GILL AVE,Knoxville,TN,,x,,,,
5/11/2018,105,CHILHOWEE CT,105 CHILHOWEE CT,Knoxville,TN,,x,,,,
5/11/2018,117,DEWEY ROBERTS SR ST,117 DEWEY ROBERTS SR ST,Knoxville,TN,,x,,,,
5/11/2018,135,JUDITH DR,135 JUDITH DR,Knoxville,TN,,X,,,,
5/11/2018,203,GLENHAVEN RD,203 GLENHAVEN RD,Knoxville,TN,x,,,,,
5/11/2018,210,W MOODY AVE,210 W MOODY AVE,Knoxville,TN,x,,,,,
5/11/2018,220,DEADERICK AVE,220 DEADERICK AVE,Knoxville,TN,x,,,,,
5/11/2018,233,TALL OAKS DR,233 TALL OAKS DR,Knoxville,TN,,x,,,,
5/11/2018,303,MCNABB AVE,303 MCNABB AVE,Knoxville,TN,,x,,,,
5/11/2018,311,LYNNWOOD DR,311 LYNNWOOD DR,Knoxville,TN,x,,,,,
5/11/2018,322,SUSONG DR,322 SUSONG DR,Knoxville,TN,x,,,,,
5/11/2018,402,E OAK HILL AVE,402 E OAK HILL AVE,Knoxville,TN,x,,,,,
5/11/2018,413,OAKCREST RD,413 OAKCREST RD,Knoxville,TN,,x,,,,
5/11/2018,427,HOWELL AVE,427 HOWELL AVE,Knoxville,TN,,x,,,,
